pathogen,year,location,path_id,loc_id,url
Crimean-Congo hemorrhagic fever,1998,Afghanistan,10520,G101,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G101
Crimean-Congo hemorrhagic fever,1998,Pakistan,10520,G238,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G238
Crimean-Congo hemorrhagic fever,1999,Iran,10520,G186,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G186
Crimean-Congo hemorrhagic fever,1999,Kazakhstan,10520,G311,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G311
Crimean-Congo hemorrhagic fever,1999,Russian Federation,10520,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G251
Crimean-Congo hemorrhagic fever,2000,Afghanistan,10520,G101,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G101
Crimean-Congo hemorrhagic fever,2000,Kazakhstan,10520,G311,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G311
Crimean-Congo hemorrhagic fever,2000,Pakistan,10520,G238,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G238
Crimean-Congo hemorrhagic fever,2000,Russian Federation,10520,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G251
Crimean-Congo hemorrhagic fever,2001,Albania,10520,G102,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G102
Crimean-Congo hemorrhagic fever,2001,Iran,10520,G186,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G186
Crimean-Congo hemorrhagic fever,2001,Kazakhstan,10520,G311,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G311
Crimean-Congo hemorrhagic fever,2001,Pakistan,10520,G238,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G238
Crimean-Congo hemorrhagic fever,2001,Russian Federation,10520,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G251
Crimean-Congo hemorrhagic fever,2001,Serbia and Montenegro,10520,G302,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G302
Crimean-Congo hemorrhagic fever,2002,Afghanistan,10520,G101,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G101
Crimean-Congo hemorrhagic fever,2002,Iran,10520,G186,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G186
Crimean-Congo hemorrhagic fever,2002,Pakistan,10520,G238,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G238
Crimean-Congo hemorrhagic fever,2003,Mauritania,10520,G214,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G214
Crimean-Congo hemorrhagic fever,2003,Russian Federation,10520,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G251
Crimean-Congo hemorrhagic fever,2003,Turkey,10520,G286,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G286
Crimean-Congo hemorrhagic fever,2004,Kazakhstan,10520,G311,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G311
Crimean-Congo hemorrhagic fever,2004,Pakistan,10520,G238,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G238
Crimean-Congo hemorrhagic fever,2004,Russian Federation,10520,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G251
Crimean-Congo hemorrhagic fever,2005,Kazakhstan,10520,G311,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G311
Crimean-Congo hemorrhagic fever,2005,Pakistan,10520,G238,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G238
Crimean-Congo hemorrhagic fever,2005,Russian Federation,10520,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G251
Crimean-Congo hemorrhagic fever,2006,Pakistan,10520,G238,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G238
Crimean-Congo hemorrhagic fever,2006,Russian Federation,10520,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G251
Crimean-Congo hemorrhagic fever,2007,Kazakhstan,10520,G311,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G311
Crimean-Congo hemorrhagic fever,2007,Russian Federation,10520,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G251
Crimean-Congo hemorrhagic fever,2007,Turkey,10520,G286,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G286
Crimean-Congo hemorrhagic fever,2008,Afghanistan,10520,G101,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G101
Crimean-Congo hemorrhagic fever,2008,Bulgaria,10520,G128,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G128
Crimean-Congo hemorrhagic fever,2008,Iran,10520,G186,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G186
Crimean-Congo hemorrhagic fever,2008,Russian Federation,10520,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G251
Crimean-Congo hemorrhagic fever,2008,Sudan,10520,G271,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G271
Crimean-Congo hemorrhagic fever,2008,Turkey,10520,G286,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G286
Crimean-Congo hemorrhagic fever,2009,Albania,10520,G102,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G102
Crimean-Congo hemorrhagic fever,2009,Iran,10520,G186,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G186
Crimean-Congo hemorrhagic fever,2009,Kazakhstan,10520,G311,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G311
Crimean-Congo hemorrhagic fever,2009,Sudan,10520,G271,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G271
Crimean-Congo hemorrhagic fever,2009,Tajikistan,10520,G316,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G316
Crimean-Congo hemorrhagic fever,2010,Albania,10520,G102,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G102
Crimean-Congo hemorrhagic fever,2010,Kazakhstan,10520,G311,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G311
Crimean-Congo hemorrhagic fever,2010,Namibia,10520,G223,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G223
Crimean-Congo hemorrhagic fever,2010,Pakistan,10520,G238,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G238
Crimean-Congo hemorrhagic fever,2010,Serbia and Montenegro,10520,G302,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G302
Crimean-Congo hemorrhagic fever,2011,None,10520,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G100
Crimean-Congo hemorrhagic fever,2011,Afghanistan,10520,G101,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G101
Crimean-Congo hemorrhagic fever,2011,Iran,10520,G186,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G186
Crimean-Congo hemorrhagic fever,2011,Kazakhstan,10520,G311,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G311
Crimean-Congo hemorrhagic fever,2011,Pakistan,10520,G238,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G238
Crimean-Congo hemorrhagic fever,2012,India,10520,G184,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G184
Crimean-Congo hemorrhagic fever,2012,Pakistan,10520,G238,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G238
Crimean-Congo hemorrhagic fever,2012,Turkey,10520,G286,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10520&view=Distribution&country=G286
Cryptosporidiosis,1983,Australia,10540,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G111
Cryptosporidiosis,1984,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1985,None,10540,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G100
Cryptosporidiosis,1985,Canada,10540,G133,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G133
Cryptosporidiosis,1985,Mexico,10540,G216,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G216
Cryptosporidiosis,1986,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,1986,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1987,France,10540,G162,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G162
Cryptosporidiosis,1987,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1988,Mexico,10540,G216,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G216
Cryptosporidiosis,1988,Portugal,10540,G246,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G246
Cryptosporidiosis,1988,Scotland,10540,G327,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G327
Cryptosporidiosis,1988,South Africa,10540,G263,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G263
Cryptosporidiosis,1988,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,1988,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1989,Denmark,10540,G150,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G150
Cryptosporidiosis,1989,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,1989,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1990,Canada,10540,G133,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G133
Cryptosporidiosis,1990,Chile,10540,G139,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G139
Cryptosporidiosis,1990,Guinea Bissau,10540,G177,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G177
Cryptosporidiosis,1990,Russian Federation,10540,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G251
Cryptosporidiosis,1990,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,1990,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1991,Australia,10540,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G111
Cryptosporidiosis,1991,Israel,10540,G189,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G189
Cryptosporidiosis,1991,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,1992,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,1992,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1993,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,1993,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1994,Japan,10540,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G193
Cryptosporidiosis,1994,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1995,Australia,10540,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G111
Cryptosporidiosis,1995,Ireland,10540,G188,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G188
Cryptosporidiosis,1995,Italy,10540,G190,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G190
Cryptosporidiosis,1995,Netherlands,10540,G226,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G226
Cryptosporidiosis,1995,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,1995,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1996,Canada,10540,G133,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G133
Cryptosporidiosis,1996,Japan,10540,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G193
Cryptosporidiosis,1996,Slovenia,10540,G323,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G323
Cryptosporidiosis,1996,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,1996,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1997,Spain,10540,G264,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G264
Cryptosporidiosis,1997,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,1997,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1998,Australia,10540,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G111
Cryptosporidiosis,1998,New Zealand,10540,G229,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G229
Cryptosporidiosis,1998,Spain,10540,G264,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G264
Cryptosporidiosis,1998,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,1999,New Zealand,10540,G229,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G229
Cryptosporidiosis,1999,Spain,10540,G264,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G264
Cryptosporidiosis,1999,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,1999,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,2000,None,10540,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G100
Cryptosporidiosis,2000,Ireland,10540,G188,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G188
Cryptosporidiosis,2000,Scotland,10540,G327,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G327
Cryptosporidiosis,2000,Spain,10540,G264,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G264
Cryptosporidiosis,2000,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,2000,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,2001,Australia,10540,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G111
Cryptosporidiosis,2001,Canada,10540,G133,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G133
Cryptosporidiosis,2001,France,10540,G162,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G162
Cryptosporidiosis,2001,Germany,10540,G167,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G167
Cryptosporidiosis,2001,Ireland,10540,G188,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G188
Cryptosporidiosis,2001,New Zealand,10540,G229,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G229
Cryptosporidiosis,2001,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,2002,Ireland,10540,G188,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G188
Cryptosporidiosis,2002,Japan,10540,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G193
Cryptosporidiosis,2002,Scotland,10540,G327,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G327
Cryptosporidiosis,2002,Sweden,10540,G274,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G274
Cryptosporidiosis,2002,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,2003,None,10540,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G100
Cryptosporidiosis,2003,Canada,10540,G133,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G133
Cryptosporidiosis,2003,Ireland,10540,G188,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G188
Cryptosporidiosis,2003,Scotland,10540,G327,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G327
Cryptosporidiosis,2003,Spain,10540,G264,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G264
Cryptosporidiosis,2003,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,2003,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,2004,Ireland,10540,G188,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G188
Cryptosporidiosis,2004,Japan,10540,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G193
Cryptosporidiosis,2004,Norway,10540,G236,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G236
Cryptosporidiosis,2004,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,2005,Australia,10540,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G111
Cryptosporidiosis,2005,Canada,10540,G133,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G133
Cryptosporidiosis,2005,Denmark,10540,G150,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G150
Cryptosporidiosis,2005,Ireland,10540,G188,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G188
Cryptosporidiosis,2005,Japan,10540,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G193
Cryptosporidiosis,2005,Scotland,10540,G327,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G327
Cryptosporidiosis,2005,Turkey,10540,G286,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G286
Cryptosporidiosis,2005,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,2005,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,2006,None,10540,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G100
Cryptosporidiosis,2006,Botswana,10540,G124,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G124
Cryptosporidiosis,2006,Brazil,10540,G125,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G125
Cryptosporidiosis,2006,Croatia,10540,G321,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G321
Cryptosporidiosis,2006,Germany,10540,G167,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G167
Cryptosporidiosis,2006,Ireland,10540,G188,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G188
Cryptosporidiosis,2006,Japan,10540,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G193
Cryptosporidiosis,2006,Norway,10540,G236,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G236
Cryptosporidiosis,2006,Scotland,10540,G327,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G327
Cryptosporidiosis,2006,Spain,10540,G264,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G264
Cryptosporidiosis,2006,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,2006,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,2007,None,10540,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G100
Cryptosporidiosis,2007,Ireland,10540,G188,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G188
Cryptosporidiosis,2007,New Zealand,10540,G229,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G229
Cryptosporidiosis,2007,Norway,10540,G236,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G236
Cryptosporidiosis,2007,Scotland,10540,G327,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G327
Cryptosporidiosis,2007,Sweden,10540,G274,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G274
Cryptosporidiosis,2007,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,2007,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,2008,Australia,10540,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G111
Cryptosporidiosis,2008,China,10540,G140,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G140
Cryptosporidiosis,2008,Finland,10540,G161,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G161
Cryptosporidiosis,2008,Sweden,10540,G274,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G274
Cryptosporidiosis,2008,United Arab Emirates,10540,G290,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G290
Cryptosporidiosis,2008,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,2008,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,2009,None,10540,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G100
Cryptosporidiosis,2009,Australia,10540,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G111
Cryptosporidiosis,2009,Norway,10540,G236,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G236
Cryptosporidiosis,2009,Scotland,10540,G327,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G327
Cryptosporidiosis,2009,Turkey,10540,G286,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G286
Cryptosporidiosis,2009,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,2009,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,2010,Israel,10540,G189,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G189
Cryptosporidiosis,2010,New Zealand,10540,G229,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G229
Cryptosporidiosis,2010,Serbia and Montenegro,10540,G302,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G302
Cryptosporidiosis,2010,Sweden,10540,G274,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G274
Cryptosporidiosis,2010,United Kingdom,10540,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G291
Cryptosporidiosis,2010,United States,10540,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G292
Cryptosporidiosis,2011,Belgium,10540,G118,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G118
Cryptosporidiosis,2011,Spain,10540,G264,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10540&view=Distribution&country=G264
